#bin	chrom	chromStart	chromEnd	ix	type	frag	fragStart	fragEnd	strand
819	chr4	30682018	30686587	1776	W	AAFC03105482.1	0	4569	+
819	chr4	30687992	30762426	1778	W	AAFC03086911.1	0	74434	+
819	chr4	30762426	30790360	1779	W	AAFC02023468.1	16254	44188	-
820	chr4	30875491	30877941	1782	W	AAFC03086909.1	21165	23615	-
820	chr4	30877941	30898202	1783	W	AAFC02023471.1	9954	30215	-
820	chr4	30898202	30922299	1784	W	AAFC03006037.1	0	24097	+
821	chr4	31039410	31047755	1786	W	AAFC03003513.1	0	8345	-
821	chr4	31049166	31049980	1788	W	AAFC03030539.1	0	814	+
822	chr4	31075535	31108673	1790	W	AAFC03003516.1	0	33138	+
822	chr4	31108673	31163269	1791	W	AAFC03123311.1	0	54596	+
822	chr4	31163319	31186857	1793	W	AAFC03003515.1	0	23538	-
822	chr4	31186857	31187075	1794	W	AAFC03087300.1	12064	12282	+
823	chr4	31201481	31219251	1797	W	AAFC03087301.1	0	17770	-
823	chr4	31219251	31223124	1798	W	AAFC03129143.1	14426	18299	+
824	chr4	31336649	31340504	1802	W	AAFC03087299.1	0	3855	+
824	chr4	31340504	31343720	1803	W	AAFC03075784.1	0	3216	+
824	chr4	31343720	31376200	1804	W	AAFC03087302.1	2009	34489	-
824	chr4	31376200	31381519	1805	W	AAFC02120944.1	4	5323	+
824	chr4	31381519	31424602	1806	W	AAFC03075785.1	0	43083	+
824	chr4	31424652	31432685	1808	W	AAFC02014901.1	27979	36012	-
825	chr4	31514355	31520717	1810	W	AAFC02045048.1	16000	22362	-
825	chr4	31520717	31541474	1811	W	AAFC03074972.1	0	20757	+
825	chr4	31541474	31545360	1812	W	AAFC02045051.1	0	3886	+
825	chr4	31545360	31556492	1813	W	AAFC03074971.1	0	11132	-
826	chr4	31634002	31673004	1817	W	AAFC03074973.1	0	39002	-
826	chr4	31673004	31676692	1818	W	AAFC03116698.1	0	3688	-
826	chr4	31687663	31693256	1820	W	AAFC03074970.1	0	5593	+
827	chr4	31727047	31794143	1822	W	AAFC03079694.1	0	67096	+
827	chr4	31794143	31835914	1823	W	AAFC03079693.1	24996	66767	-
828	chr4	31859962	31917984	1825	W	AAFC03017282.1	0	58022	+
828	chr4	31918102	31923244	1827	W	AAFC03017280.1	0	5142	+
828	chr4	31923294	31960352	1829	W	AAFC03017283.1	34965	72023	-
829	chr4	31995001	32029283	1831	W	AAFC03017281.1	13184	47466	-
829	chr4	32029283	32049583	1832	W	AAFC03121402.1	26293	46593	-
829	chr4	32049583	32105168	1833	W	AAFC03010609.1	0	55585	+
830	chr4	32158762	32230333	1837	W	AAFC03010611.1	3911	75482	-
831	chr4	32252186	32253660	1840	W	AAFC03015826.1	3084	4558	-
831	chr4	32253660	32269834	1841	W	AAFC03117754.1	0	16174	+
831	chr4	32269884	32273303	1843	W	AAFC02197819.1	0	3419	-
831	chr4	32273353	32274679	1845	W	AAFC03131187.1	1474	2800	-
831	chr4	32274679	32276158	1846	W	AAFC03015828.1	0	1479	+
831	chr4	32276158	32292725	1847	W	AAFC02128242.1	0	16567	+
831	chr4	32330771	32332665	1849	W	AAFC03015811.1	0	1894	+
831	chr4	32333482	32344601	1851	W	AAFC03015830.1	0	11119	+
831	chr4	32344601	32356142	1852	W	AAFC03122419.1	9708	21249	+
831	chr4	32356142	32360156	1853	W	AAFC03015831.1	0	4014	-
831	chr4	32360206	32363207	1855	W	AAFC03015822.1	0	3001	-
832	chr4	32381378	32409144	1859	W	AAFC03122421.1	0	27766	+
832	chr4	32409144	32416695	1860	W	AAFC03061448.1	5911	13462	+
832	chr4	32416805	32428978	1862	W	AAFC03061447.1	0	12173	-
832	chr4	32429067	32436579	1864	W	AAFC03061444.1	0	7512	-
832	chr4	32437109	32443868	1866	W	AAFC03130230.1	0	6759	-
832	chr4	32444368	32462566	1868	W	AAFC03015834.1	0	18198	+
832	chr4	32462616	32469815	1870	W	AAFC03065298.1	0	7199	+
832	chr4	32474815	32477890	1872	W	AAFC03120447.1	0	3075	+
832	chr4	32477940	32480154	1874	W	AAFC03129730.1	0	2214	+
833	chr4	32506164	32529457	1876	W	AAFC03001956.1	0	23293	+
833	chr4	32529507	32533660	1878	W	AAFC03001963.1	0	4153	+
833	chr4	32533710	32540960	1880	W	AAFC03001958.1	0	7250	-
833	chr4	32541010	32548272	1882	W	AAFC02002133.1	0	7262	+
833	chr4	32548322	32558628	1884	W	AAFC02183018.1	0	10306	-
833	chr4	32559394	32577493	1886	W	AAFC03001955.1	314	18413	-
833	chr4	32577493	32579351	1887	W	AAFC03001960.1	0	1858	-
833	chr4	32579401	32590732	1889	W	AAFC03041710.1	0	11331	+
833	chr4	32590732	32611192	1890	W	AAFC03001957.1	0	20460	+
833	chr4	32611192	32623034	1891	W	AAFC03041707.1	0	11842	+
833	chr4	32623034	32629162	1892	W	AAFC03001966.1	114	6242	-
833	chr4	32629162	32629690	1893	W	AAFC03001959.1	0	528	+
833	chr4	32629690	32636804	1894	W	AAFC03041706.1	0	7114	+
834	chr4	32645618	32648922	1896	W	AAFC03041716.1	11	3315	+
834	chr4	32648972	32649105	1898	W	AAFC03041711.1	0	133	+
834	chr4	32649105	32687272	1899	W	AAFC02051951.1	0	38167	-
834	chr4	32693474	32738225	1901	W	AAFC03059332.1	0	44751	-
834	chr4	32738225	32743862	1902	W	AAFC03041713.1	4398	10035	+
834	chr4	32743912	32753453	1904	W	AAFC03059329.1	0	9541	-
834	chr4	32753503	32753658	1906	W	AAFC03041709.1	10157	10312	-
835	chr4	32768361	32789095	1908	W	AAFC03059331.1	7378	28112	-
835	chr4	32789095	32798753	1909	W	AAFC03041708.1	6511	16169	-
835	chr4	32798753	32816012	1910	W	AAFC03059334.1	40114	57373	-
835	chr4	32816012	32887678	1911	W	AAFC03123550.1	0	71666	+
835	chr4	32887678	32892993	1912	W	AAFC03059333.1	40994	46309	-
836	chr4	32958649	32965807	1915	W	AAFC03123549.1	0	7158	+
836	chr4	32965857	33011022	1917	W	AAFC03123551.1	0	45165	-
837	chr4	33065531	33091606	1920	W	AAFC03060283.1	29887	55962	+
837	chr4	33091606	33096450	1921	W	AAFC03072054.1	16096	20940	+
837	chr4	33096450	33096748	1922	W	AAFC03060280.1	4712	5010	+
837	chr4	33096798	33113527	1924	W	AAFC03060281.1	0	16729	+
837	chr4	33113629	33138859	1926	W	AAFC03060282.1	4189	29419	-
837	chr4	33138859	33145261	1927	W	AAFC03119074.1	0	6402	+
838	chr4	33212956	33221589	1929	W	AAFC02110243.1	0	8633	+
838	chr4	33221589	33240803	1930	W	AAFC03038753.1	0	19214	-
839	chr4	33337630	33337780	1934	W	AAFC03038752.1	1480	1630	-
839	chr4	33337780	33365097	1935	W	AAFC03107013.1	0	27317	+
839	chr4	33365097	33381594	1936	W	AAFC02073661.1	0	16497	+
839	chr4	33381594	33399523	1937	W	AAFC03115843.1	0	17929	+
840	chr4	33426542	33457753	1939	W	AAFC03107016.1	0	31211	+
840	chr4	33457753	33493570	1940	W	AAFC03107015.1	0	35817	-
840	chr4	33493620	33499206	1942	W	AAFC03107017.1	0	5586	+
840	chr4	33499206	33507916	1943	W	AAFC03107018.1	0	8710	-
840	chr4	33508802	33510792	1945	W	AAFC03115848.1	0	1990	+
840	chr4	33510842	33527059	1947	W	AAFC03115842.1	0	16217	-
840	chr4	33527109	33535754	1949	W	AAFC03115844.1	15414	24059	-
840	chr4	33535754	33550844	1950	W	AAFC02055964.1	0	15090	+
841	chr4	33562021	33564305	1953	W	AAFC03115846.1	0	2284	-
841	chr4	33564305	33565922	1954	W	AAFC03115849.1	0	1617	-
841	chr4	33565972	33573412	1956	W	AAFC03112755.1	0	7440	-
841	chr4	33573462	33575156	1958	W	AAFC03115845.1	0	1694	+
841	chr4	33575156	33603603	1959	W	AAFC02042183.1	679	29126	+
841	chr4	33603603	33641953	1960	W	AAFC03108729.1	0	38350	-
841	chr4	33642003	33646685	1962	W	AAFC03103648.1	0	4682	+
842	chr4	33691518	33694777	1964	W	AAFC03103649.1	0	3259	+
842	chr4	33694777	33719411	1965	W	AAFC03124779.1	0	24634	-
843	chr4	33844388	33871062	1967	W	AAFC03103647.1	0	26674	+
843	chr4	33871062	33894048	1968	W	AAFC03081540.1	0	22986	-
843	chr4	33895170	33921164	1970	W	AAFC03081539.1	0	25994	-
844	chr4	33982341	34051243	1974	W	AAFC03081542.1	0	68902	+
845	chr4	34104424	34144951	1976	W	AAFC03050380.1	0	40527	-
845	chr4	34145001	34167356	1978	W	AAFC03050379.1	973	23328	-
845	chr4	34167356	34187453	1979	W	AAFC03089343.1	124	20221	+
847	chr4	34348198	34367925	1984	W	AAFC03035592.1	12901	32628	+
847	chr4	34367975	34403638	1986	W	AAFC03035593.1	0	35663	+
847	chr4	34403688	34430559	1988	W	AAFC03118212.1	0	26871	+
848	chr4	34486169	34491762	1990	W	AAFC03073761.1	27117	32710	+
848	chr4	34491762	34493021	1991	W	AAFC03073758.1	0	1259	-
848	chr4	34493071	34549417	1993	W	AAFC03073763.1	0	56346	+
848	chr4	34549467	34553044	1995	W	AAFC03073759.1	0	3577	-
848	chr4	34553549	34555166	1997	W	AAFC03073756.1	0	1617	+
848	chr4	34555216	34595810	1999	W	AAFC03073762.1	0	40594	-
848	chr4	34596334	34597507	2001	W	AAFC03073757.1	0	1173	+
849	chr4	34614675	34640848	2005	W	AAFC03109432.1	0	26173	+
849	chr4	34640848	34643234	2006	W	AAFC02142117.1	3	2389	+
849	chr4	34643234	34647469	2007	W	AAFC03109440.1	0	4235	+
849	chr4	34647519	34648554	2009	W	AAFC02026414.1	4322	5357	-
849	chr4	34648554	34652611	2010	W	AAFC03109439.1	502	4559	-
849	chr4	34652611	34670841	2011	W	AAFC03109434.1	0	18230	-
849	chr4	34671258	34684788	2013	W	AAFC03109433.1	0	13530	+
849	chr4	34684788	34686716	2014	W	AAFC03112059.1	0	1928	+
849	chr4	34686716	34686906	2015	W	AAFC03112052.1	5298	5488	-
849	chr4	34686906	34687398	2016	W	AAFC03109435.1	43816	44308	-
850	chr4	34736251	34759191	2019	W	AAFC02026415.1	0	22940	+
850	chr4	34759191	34765817	2020	W	AAFC03112137.1	768	7394	+
850	chr4	34767011	34768668	2022	W	AAFC03112144.1	0	1657	-
850	chr4	34768718	34772559	2024	W	AAFC03112146.1	0	3841	-
850	chr4	34772735	34774003	2026	W	AAFC03112150.1	0	1268	-
850	chr4	34774503	34778885	2028	W	AAFC03108333.1	0	4382	+
850	chr4	34778885	34814848	2029	W	AAFC03119380.1	0	35963	+
850	chr4	34814898	34823388	2031	W	AAFC03112058.1	2320	10810	-
850	chr4	34823388	34825841	2032	W	AAFC03112143.1	0	2453	+
851	chr4	34866289	34883938	2034	W	AAFC02014937.1	0	17649	-
851	chr4	34883988	34892877	2036	W	AAFC02110773.1	0	8889	+
851	chr4	34892877	34896261	2037	W	AAFC03108336.1	0	3384	+
851	chr4	34896838	34901798	2039	W	AAFC02014935.1	16144	21104	-
851	chr4	34901798	34921650	2040	W	AAFC03108330.1	0	19852	-
851	chr4	34922545	34931780	2042	W	AAFC03108334.1	0	9235	-
851	chr4	34931830	34940066	2044	W	AAFC03108337.1	0	8236	+
851	chr4	34940932	34955129	2046	W	AAFC03108332.1	0	14197	+
851	chr4	34955906	34957697	2048	W	AAFC03108339.1	820	2611	-
851	chr4	34957697	34968200	2049	W	AAFC02130838.1	0	10503	+
851	chr4	34983833	34987527	2051	W	AAFC03125976.1	0	3694	-
852	chr4	35005569	35018417	2054	W	AAFC03127947.1	0	12848	-
852	chr4	35018769	35023773	2056	W	AAFC03124559.1	0	5004	+
852	chr4	35025127	35035832	2058	W	AAFC03130195.1	0	10705	+
852	chr4	35036200	35037843	2060	W	AAFC03121570.1	0	1643	-
852	chr4	35037843	35039554	2061	W	AAFC03121569.1	160	1871	+
852	chr4	35039604	35070618	2063	W	AAFC03125090.1	0	31014	+
852	chr4	35070618	35089482	2064	W	AAFC03040636.1	5698	24562	+
852	chr4	35089482	35090440	2065	W	AAFC03040643.1	23549	24507	+
852	chr4	35090440	35104456	2066	W	AAFC03121571.1	19701	33717	+
852	chr4	35104456	35111540	2067	W	AAFC03040635.1	10329	17413	+
853	chr4	35136234	35141694	2070	W	AAFC03040640.1	0	5460	+
853	chr4	35221770	35244196	2072	W	AAFC03040642.1	0	22426	-
854	chr4	35383409	35384355	2074	W	AAFC03085757.1	18037	18983	+
854	chr4	35384355	35385449	2075	W	AAFC03064124.1	802	1896	+
855	chr4	35447127	35451138	2078	W	AAFC02143223.1	0	4011	-
856	chr4	35528601	35530665	2082	W	AAFC03085755.1	0	2064	+
856	chr4	35530715	35570898	2084	W	AAFC03122063.1	0	40183	-
856	chr4	35570948	35582243	2086	W	AAFC03085756.1	0	11295	-
856	chr4	35587243	35611436	2088	W	AAFC03066024.1	0	24193	-
856	chr4	35611486	35633927	2090	W	AAFC03066023.1	0	22441	+
857	chr4	35658112	35671952	2094	W	AAFC02051836.1	0	13840	+
857	chr4	35671952	35677955	2095	W	AAFC03066022.1	14961	20964	-
857	chr4	35677955	35693219	2096	W	AAFC03020108.1	161	15425	-
857	chr4	35693219	35693479	2097	W	AAFC03066020.1	0	260	+
858	chr4	35785509	35809641	2100	W	AAFC03020111.1	0	24132	+
858	chr4	35809641	35812944	2101	W	AAFC03126251.1	3420	6723	+
858	chr4	35879270	35881476	2103	W	AAFC03020106.1	0	2206	+
858	chr4	35881526	35894693	2105	W	AAFC03020107.1	0	13167	+
858	chr4	35894693	35897944	2106	W	AAFC02051837.1	6091	9342	-
858	chr4	35897944	35913309	2107	W	AAFC03020110.1	0	15365	+
859	chr4	35915897	35943419	2109	W	AAFC03020112.1	0	27522	-
859	chr4	35983435	36007836	2111	W	AAFC03014108.1	0	24401	+
859	chr4	36007836	36018372	2112	W	AAFC02082483.1	0	10536	+
860	chr4	36069953	36102902	2115	W	AAFC03014109.1	0	32949	+
860	chr4	36103050	36128336	2117	W	AAFC03126722.1	0	25286	-
860	chr4	36128386	36147630	2119	W	AAFC03014105.1	0	19244	+
860	chr4	36152630	36155529	2121	W	AAFC03020109.1	11876	14775	-
860	chr4	36155529	36169842	2122	W	AAFC03014104.1	0	14313	+
861	chr4	36193040	36209158	2125	W	AAFC03057773.1	0	16118	+
862	chr4	36325562	36336814	2128	W	AAFC03035291.1	0	11252	+
862	chr4	36336864	36368081	2130	W	AAFC03057774.1	9587	40804	-
862	chr4	36368081	36368446	2131	W	AAFC03109981.1	12286	12651	-
862	chr4	36368446	36400284	2132	W	AAFC03035292.1	15556	47394	-
863	chr4	36515134	36523169	2134	W	AAFC03122585.1	0	8035	+
863	chr4	36523169	36547800	2135	W	AAFC03075877.1	3	24634	+
865	chr4	36760814	36822251	2139	W	AAFC03061362.1	0	61437	-
866	chr4	36878426	36932288	2143	W	AAFC03021453.1	31337	85199	-
866	chr4	36932288	36953972	2144	W	AAFC03054864.1	26747	48431	-
868	chr4	37129216	37139083	2147	W	AAFC02133101.1	1236	11103	-
868	chr4	37139083	37169774	2148	W	AAFC03064918.1	0	30691	+
868	chr4	37169824	37185262	2150	W	AAFC03064917.1	0	15438	-
868	chr4	37185312	37185825	2152	W	AAFC03064915.1	3008	3521	-
868	chr4	37185825	37190371	2153	W	AAFC03127316.1	6674	11220	-
868	chr4	37190371	37197199	2154	W	AAFC03043230.1	16549	23377	-
869	chr4	37239398	37352219	2157	W	AAFC03043231.1	4545	117366	-
870	chr4	37357583	37372569	2160	W	AAFC03055758.1	0	14986	+
870	chr4	37372619	37380948	2162	W	AAFC03043229.1	0	8329	+
870	chr4	37380998	37446669	2164	W	AAFC03055759.1	0	65671	-
870	chr4	37446669	37447847	2165	W	AAFC03032996.1	58352	59530	+
870	chr4	37447994	37454784	2167	W	AAFC03032990.1	0	6790	+
870	chr4	37454834	37465342	2169	W	AAFC03032991.1	0	10508	-
871	chr4	37502966	37505973	2173	W	AAFC03119665.1	0	3007	-
871	chr4	37506023	37523058	2175	W	AAFC03032993.1	0	17035	+
871	chr4	37523058	37551366	2176	W	AAFC03032994.1	2	28310	-
871	chr4	37551366	37567207	2177	W	AAFC03017854.1	0	15841	-
871	chr4	37567257	37572128	2179	W	AAFC03017849.1	0	4871	-
871	chr4	37572178	37594183	2181	W	AAFC03032992.1	0	22005	-
872	chr4	37631339	37632615	2183	W	AAFC03017848.1	2022	3298	+
872	chr4	37632748	37639490	2185	W	AAFC02028987.1	0	6742	+
872	chr4	37639490	37659647	2186	W	AAFC03017855.1	25357	45514	-
872	chr4	37659647	37693908	2187	W	AAFC02069968.1	0	34261	-
872	chr4	37693993	37717589	2189	W	AAFC03017853.1	0	23596	+
872	chr4	37717639	37739876	2191	W	AAFC03017852.1	0	22237	-
872	chr4	37739876	37740473	2192	W	AAFC03102738.1	0	597	-
873	chr4	37755748	37768303	2195	W	AAFC03115993.1	0	12555	+
873	chr4	37768303	37771790	2196	W	AAFC03102740.1	0	3487	-
873	chr4	37771840	37780934	2198	W	AAFC02039225.1	2302	11396	-
873	chr4	37780934	37783584	2199	W	AAFC03115999.1	7336	9986	-
873	chr4	37783584	37799296	2200	W	AAFC03102737.1	0	15712	+
873	chr4	37799296	37814955	2201	W	AAFC03041311.1	0	15659	+
873	chr4	37814955	37818370	2202	W	AAFC03041305.1	0	3415	-
874	chr4	37884742	37886051	2206	W	AAFC03041304.1	0	1309	-
874	chr4	37886551	37890950	2208	W	AAFC03041308.1	0	4399	+
874	chr4	37891000	37898583	2210	W	AAFC03041310.1	0	7583	+
874	chr4	37898633	37933238	2212	W	AAFC03119771.1	0	34605	+
874	chr4	37933238	37937329	2213	W	AAFC03041312.1	0	4091	-
874	chr4	37937329	37939286	2214	W	AAFC03009901.1	3089	5046	+
874	chr4	37939286	37946086	2215	W	AAFC03009902.1	1378	8178	+
874	chr4	37946136	37976650	2217	W	AAFC03009905.1	8	30522	-
874	chr4	37976650	37980461	2218	W	AAFC03041313.1	0	3811	-
874	chr4	37980461	37988450	2219	W	AAFC03009903.1	0	7989	-
874	chr4	37988500	37989343	2221	W	AAFC02029985.1	7006	7849	-
874	chr4	37989343	38007576	2222	W	AAFC03009904.1	0	18233	+
876	chr4	38165468	38231584	2227	W	AAFC03030203.1	0	66116	-
876	chr4	38231584	38244687	2228	W	AAFC03055042.1	6211	19314	+
876	chr4	38244687	38245419	2229	W	AAFC03055028.1	17613	18345	+
877	chr4	38289002	38305027	2232	W	AAFC03055044.1	155	16180	-
877	chr4	38305027	38305606	2233	W	AAFC03055025.1	1102	1681	+
877	chr4	38305656	38340011	2235	W	AAFC03055043.1	0	34355	-
877	chr4	38340011	38340132	2236	W	AAFC03079308.1	0	121	-
878	chr4	38411555	38419682	2239	W	AAFC03079309.1	68	8195	-
878	chr4	38419682	38421475	2240	W	AAFC03128616.1	0	1793	-
878	chr4	38427212	38431936	2242	W	AAFC03079306.1	0	4724	-
878	chr4	38431986	38433318	2244	W	AAFC02273255.1	0	1332	+
878	chr4	38433318	38447525	2245	W	AAFC03079310.1	19	14226	+
878	chr4	38447525	38451157	2246	W	AAFC03058897.1	0	3632	-
879	chr4	38577527	38601206	2250	W	AAFC03001029.1	0	23679	+
879	chr4	38601206	38622421	2251	W	AAFC03072077.1	10334	31549	+
879	chr4	38622703	38628632	2253	W	AAFC03072074.1	0	5929	-
879	chr4	38628682	38630866	2255	W	AAFC03072070.1	0	2184	-
879	chr4	38630916	38639340	2257	W	AAFC03072073.1	0	8424	-
880	chr4	38673766	38724310	2261	W	AAFC03072083.1	8584	59128	-
880	chr4	38724310	38736968	2262	W	AAFC03024279.1	14523	27181	-
880	chr4	38736968	38739437	2263	W	AAFC03072078.1	27602	30071	-
880	chr4	38739437	38775897	2264	W	AAFC02070562.1	7400	43860	-
881	chr4	38807127	38845111	2267	W	AAFC03024282.1	0	37984	-
881	chr4	38845161	38847277	2269	W	AAFC03024283.1	60336	62452	-
882	chr4	38935989	38977695	2271	W	AAFC03094208.1	34733	76439	-
883	chr4	39060799	39065032	2273	W	AAFC03003095.1	0	4233	+
883	chr4	39065032	39127686	2274	W	AAFC03056565.1	10820	73474	-
883	chr4	39127686	39127793	2275	W	AAFC03003094.1	0	107	+
883	chr4	39127793	39151017	2276	W	AAFC02139281.1	0	23224	+
883	chr4	39151017	39152853	2277	W	AAFC03003093.1	69	1905	+
883	chr4	39152853	39164585	2278	W	AAFC03127905.1	0	11732	+
884	chr4	39205618	39257481	2280	W	AAFC03006352.1	0	51863	+
884	chr4	39257531	39260158	2282	W	AAFC03006350.1	0	2627	-
884	chr4	39260208	39263409	2284	W	AAFC02016332.1	4409	7610	-
885	chr4	39340869	39346811	2287	W	AAFC03006351.1	0	5942	+
885	chr4	39346861	39356431	2289	W	AAFC03006736.1	0	9570	+
885	chr4	39356481	39423755	2291	W	AAFC03006738.1	0	67274	-
885	chr4	39423805	39450741	2293	W	AAFC03006737.1	0	26936	-
887	chr4	39606384	39611316	2297	W	AAFC03069158.1	0	4932	-
887	chr4	39611316	39614559	2298	W	AAFC03013689.1	0	3243	-
887	chr4	39614670	39626362	2300	W	AAFC03013690.1	0	11692	+
887	chr4	39626508	39645323	2302	W	AAFC03013692.1	0	18815	+
887	chr4	39645373	39659959	2304	W	AAFC03013691.1	0	14586	+
887	chr4	39660009	39708518	2306	W	AAFC03013693.1	0	48509	-
888	chr4	39718884	39771583	2308	W	AAFC03013695.1	0	52699	-
888	chr4	39771583	39805249	2309	W	AAFC03094846.1	1801	35467	+
888	chr4	39805249	39809244	2310	W	AAFC03013694.1	0	3995	-
889	chr4	39860750	39863837	2313	W	AAFC03094840.1	0	3087	-
889	chr4	39864040	39881371	2315	W	AAFC03094844.1	0	17331	+
889	chr4	39881421	39913592	2317	W	AAFC03094845.1	0	32171	-
889	chr4	39914092	39923460	2319	W	AAFC03094841.1	0	9368	-
889	chr4	39924115	39937211	2321	W	AAFC03094843.1	0	13096	-
889	chr4	39937261	39951375	2323	W	AAFC03094842.1	0	14114	-
890	chr4	40038971	40058132	2325	W	AAFC03027453.1	0	19161	+
890	chr4	40058132	40064352	2326	W	AAFC03126576.1	4318	10538	-
890	chr4	40064352	40091639	2327	W	AAFC03027454.1	0	27287	+
891	chr4	40130032	40161016	2331	W	AAFC03027455.1	0	30984	+
891	chr4	40161016	40192502	2332	W	AAFC03121926.1	0	31486	-
891	chr4	40214597	40216920	2334	W	AAFC03061649.1	0	2323	+
891	chr4	40216970	40223803	2336	W	AAFC03011784.1	0	6833	+
892	chr4	40245450	40268950	2338	W	AAFC03011785.1	0	23500	-
893	chr4	40398475	40399490	2341	W	AAFC03053263.1	41679	42694	+
893	chr4	40399490	40432923	2342	W	AAFC03030041.1	0	33433	-
893	chr4	40432973	40450671	2344	W	AAFC03053262.1	0	17698	-
893	chr4	40450721	40451630	2346	W	AAFC03030037.1	0	909	+
893	chr4	40451630	40457303	2347	W	AAFC03053261.1	3858	9531	-
893	chr4	40457303	40492927	2348	W	AAFC02029226.1	11174	46798	-
894	chr4	40508872	40516607	2351	W	AAFC03030038.1	0	7735	+
894	chr4	40516607	40518658	2352	W	AAFC03130886.1	0	2051	-
894	chr4	40518658	40525297	2353	W	AAFC03030039.1	0	6639	-
894	chr4	40525347	40570245	2355	W	AAFC03030042.1	0	44898	-
894	chr4	40570245	40618536	2356	W	AAFC03053255.1	17916	66207	+
894	chr4	40618536	40631206	2357	W	AAFC03121068.1	0	12670	-
895	chr4	40703460	40706166	2360	W	AAFC03053253.1	0	2706	+
895	chr4	40706271	40713860	2362	W	AAFC03053254.1	1457	9046	-
895	chr4	40713860	40727844	2363	W	AAFC03029637.1	0	13984	+
895	chr4	40727844	40730396	2364	W	AAFC02113286.1	9308	11860	-
895	chr4	40730396	40739882	2365	W	AAFC03029634.1	0	9486	+
896	chr4	40771943	40828657	2369	W	AAFC03029640.1	0	56714	+
896	chr4	40828707	40841951	2371	W	AAFC03029636.1	0	13244	-
896	chr4	40847612	40869553	2373	W	AAFC03029638.1	0	21941	+
896	chr4	40869739	40876886	2375	W	AAFC03094767.1	0	7147	+
896	chr4	40876886	40880878	2376	W	AAFC03029635.1	0	3992	-
897	chr4	40902823	40905078	2380	W	AAFC03094766.1	6	2261	-
897	chr4	40905078	40918742	2381	W	AAFC03094769.1	337	14001	+
897	chr4	40920065	40928891	2383	W	AAFC02133742.1	13376	22202	-
897	chr4	40928891	40942266	2384	W	AAFC03012449.1	0	13375	+
897	chr4	40942266	40955183	2385	W	AAFC02024687.1	11165	24082	-
897	chr4	40955183	40984901	2386	W	AAFC03012450.1	1234	30952	-
897	chr4	40984901	40985496	2387	W	AAFC03094764.1	802	1397	-
897	chr4	40985496	40986360	2388	W	AAFC03094765.1	78	942	+
898	chr4	41033498	41070421	2391	W	AAFC03012451.1	0	36923	+
898	chr4	41070471	41117213	2393	W	AAFC03012453.1	0	46742	-
898	chr4	41117213	41152309	2394	W	AAFC03027900.1	0	35096	-
898	chr4	41152361	41154064	2396	W	AAFC03027898.1	0	1703	+
899	chr4	41194930	41250930	2400	W	AAFC03027901.1	0	56000	+
900	chr4	41386998	41400862	2402	W	AAFC03120614.1	0	13864	-
900	chr4	41400912	41410175	2404	W	AAFC03126173.1	0	9263	-
900	chr4	41410225	41412589	2406	W	AAFC03131008.1	0	2364	+
901	chr4	41431021	41506549	2410	W	AAFC03070928.1	0	75528	+
901	chr4	41506599	41539411	2412	W	AAFC03070926.1	0	32812	-
901	chr4	41539461	41540803	2414	W	AAFC03070922.1	0	1342	+
901	chr4	41540853	41541897	2416	W	AAFC03070919.1	0	1044	+
901	chr4	41541947	41544363	2418	W	AAFC03070920.1	0	2416	+
902	chr4	41591727	41609341	2422	W	AAFC03127266.1	6569	24183	-
902	chr4	41609341	41610511	2423	W	AAFC03070925.1	30054	31224	-
902	chr4	41610511	41675813	2424	W	AAFC03016846.1	0	65302	+
904	chr4	41850008	41850675	2428	W	AAFC03060023.1	6468	7135	+
904	chr4	41850725	41853720	2430	W	AAFC03060029.1	21735	24730	-
904	chr4	41853720	41916364	2431	W	AAFC03049363.1	4890	67534	-
904	chr4	41916364	41921148	2432	W	AAFC02012596.1	0	4784	+
904	chr4	41921148	41935535	2433	W	AAFC03060025.1	0	14387	-
905	chr4	41947596	41949543	2436	W	AAFC03060019.1	0	1947	-
905	chr4	41951551	41965898	2438	W	AAFC03060026.1	0	14347	+
905	chr4	41965948	41998985	2440	W	AAFC03060030.1	0	33037	-
905	chr4	41999035	42020436	2442	W	AAFC03060028.1	0	21401	+
905	chr4	42020486	42039833	2444	W	AAFC03060027.1	0	19347	-
906	chr4	42085794	42156482	2447	W	AAFC03046077.1	0	70688	+
907	chr4	42249048	42252236	2451	W	AAFC03049910.1	0	3188	-
907	chr4	42252286	42256027	2453	W	AAFC03049911.1	0	3741	-
